TaxID	no rank	superkingdom	kingdom	phylum	class	order	family	genus	subgenus	species	varietas	subspecies	forma
2080654			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Myrsine		Myrsine semiserrata			
2508509			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Fittingia					
300541			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Pterocymbium					
2815905	Pteris incertae sedis		Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Pteridaceae	Pteris		Pteris similis			
66667			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Sterculia					
255818			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Limnophila					
2945421			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sapotaceae	Palaquium		Palaquium annamense			
2684401			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Ajuga		Ajuga forrestii			
3091587			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia		Vachellia harmandiana			
13344			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Ardisia					
2906922			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Acalypha		Acalypha decaryana			
356266			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Astrotrichilia					
126747			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Cynanchum					
2807057			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Stadtmannia					
141490			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Marsdenia					
430986			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Vepris					
43152			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Salvadoraceae	Azima					
497608			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Goniothalamus		Goniothalamus marcanii			
321551			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Haematoxylum		Haematoxylum campechianum			
162892			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterolobium		Pterolobium stellatum			
1387599			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Gelrebia		Gelrebia trothae			
1387590			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Hultholia		Hultholia mimosoides			
162891			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterolobium					
191881			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Guilandina		Guilandina bonduc			
3395481			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	Uncarina		Uncarina decaryi			
141547			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Chonemorpha					
3109068			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis		Castanopsis purpurella			
79556			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Lecythidaceae	Barringtonia					
3089690			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Laportea		Laportea oligoloba			
4210			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae						
136890			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Benkara					
1210469			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Eleutherine		Eleutherine bulbosa			
362788			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna		Senna tora			
153348			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium		Lepidium meyenii			
487651			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Bischofia		Bischofia polycarpa			
1679267			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Erythrina		Erythrina stricta			
108356			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Sida		Sida abutifolia			
2780144			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Casearia		Casearia bicolor			
156240			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Leptadenia					
148627			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Swertia		Swertia bimaculata			
1045145			Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Smilacaceae	Smilax		Smilax ferox			
283120			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Flueggea		Flueggea suffruticosa			
124776			Viridiplantae	Streptophyta	Magnoliopsida	Austrobaileyales	Schisandraceae	Illicium		Illicium micranthum			
194891			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Leptochilus		Leptochilus decurrens			
2871245			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Helicteres		Helicteres lanceolata			
1357590			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Lannea		Lannea coromandelica			
237931			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum		Viburnum cylindricum			
1202404			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Dasymaschalon		Dasymaschalon rostratum			
182321			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Schima		Schima wallichii			
117167			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Cyclocarya		Cyclocarya paliurus			
1489472			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis		Castanopsis piriformis			
152402			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Hopea		Hopea pierrei			
2831162			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Sterculia		Sterculia pexa			
4093			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana		Nicotiana rustica			
1081629			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Lepisanthes		Lepisanthes tetraphylla			
88731			Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus subgen. Pinus	Pinus tabuliformis			
141603			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Plumeria		Plumeria alba			
338488	Bambusodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Cephalostachyum		Cephalostachyum virgatum			
2041849			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Gynostemma		Gynostemma pubescens			
217505			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Sinacalia		Sinacalia tangutica			
256635			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Heptapleurum		Heptapleurum leucanthum			
1303697			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Laportea		Laportea interrupta			
1735488			Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	Scleria	Scleria subgen. Scleria	Scleria ciliaris			
99434			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum					
501576			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Amorphophallus		Amorphophallus bulbifer			
340448			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Anisoptera		Anisoptera costata			
665996			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros		Diospyros cathayensis			
194324			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Maclura		Maclura cochinchinensis			
97770			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber		Zingiber ottensii			
63779			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens subgen. Impatiens	Impatiens balsamina			
185500			Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex		Ilex corallina			
552830			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus		Prunus dielsiana			
3053917			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Swertia		Swertia davidii			
210366			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Symplocaceae	Symplocos		Symplocos setchuensis			
3234318			Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum		Viscum diospyrosicola			
91213			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Juglans		Juglans cathayensis			
1340886			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Symplocaceae	Symplocos		Symplocos ramosissima			
1535420			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus		Dipsacus atropurpureus			
32163			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Lepisorus		Lepisorus thunbergianus			
873093			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer		Acer wilsonii			
334475			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium		Syzygium buxifolium			
107826			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Polyspora		Polyspora axillaris			
254021			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria		Stellaria alsine			
705300			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia		Ormosia henryi			
194716			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Schima		Schima sinensis			
152289			Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Hydrangeaceae	Hydrangea		Hydrangea anomala			
2867515			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera		Lonicera ligustrina	Lonicera ligustrina var. pileata		
461633			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Menispermaceae	Stephania		Stephania japonica			
276782			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium		Vaccinium bracteatum			
1632115			Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Hydrangeaceae	Hydrangea		Hydrangea robusta			
568210			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa		Callicarpa bodinieri			
224355			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Juglans		Juglans sigillata			
291326			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia		Scrophularia ningpoensis			
99155			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer		Acer fabri			
668955			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum		Polygonum suffultum			
126981			Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Corylus		Corylus ferox			
670324			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pleurolobus		Pleurolobus gangeticus			
3128680			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus		Catharanthus scitulus			
428226			Viridiplantae	Streptophyta	Magnoliopsida	Commelinales	Commelinaceae	Commelina		Commelina diffusa			
100531			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Dracaena		Dracaena angustifolia			
273619			Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Faurea		Faurea saligna			
192628	Panicodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Setaria		Setaria barbata			
56866			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Luffa		Luffa acutangula			
992633			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Albizia		Albizia adianthifolia			
205583			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		Solanum stramoniifolium			
28543			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Loganiaceae	Mostuea		Mostuea brunonis			
1237825			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Suregada		Suregada zanzibariensis			
93242			Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus		Calamus deerratus			
584874	Panicodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Cenchrus		Cenchrus unisetus			
479801			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus		Ficus globosa			
71390			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Crambe		Crambe kilimandscharica			
110664			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Talinaceae	Talinum		Talinum fruticosum			
504053			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Thunbergia		Thunbergia laurifolia			
49793			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Anagyris		Anagyris foetida			
309328			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus		Ficus mucuso			
165066			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Neonauclea					
136915			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Tamilnadia		Tamilnadia uliginosa			
336856			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber		Zingiber montanum			
1499136			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana		Gentiana cephalantha			
82407			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Grewia					
36624			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhaphiolepis		Rhaphiolepis indica			
387523			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Passifloraceae	Adenia		Adenia lobata			
2730189			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Flemingia		Flemingia congesta			
1233252			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Resedaceae	Stixis		Stixis scandens			
58880			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus					
50543			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Trichosanthes		Trichosanthes cucumerina			
170022			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Mitragyna		Mitragyna diversifolia			
44970			Viridiplantae	Streptophyta	Magnoliopsida	Commelinales	Pontederiaceae	Pontederia	Pontederia subgen. Monochoria	Pontederia hastata			
1898825			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Gongronema		Gongronema napalense			
289753			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Rhus		Rhus chinensis			
228393			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Kalopanax		Kalopanax septemlobus			
44586			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Panax		Panax notoginseng			
227498			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Arisaema		Arisaema heterophyllum			
1165883			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum		Vincetoxicum paniculatum			
516547			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum		Vincetoxicum stauntonii			
253618			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Epimedium		Epimedium brevicornu			
82279			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Adenophora		Adenophora stricta			
265784			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia iwayomogi			
4222			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carthamus		Carthamus tinctorius			
147003			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Chrysanthemum		Chrysanthemum zawadzkii			
265785			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Atractylodes		Atractylodes macrocephala			
119172			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carpesium		Carpesium abrotanoides			
371450			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Sigesbeckia		Sigesbeckia glabrescens			
58047			Viridiplantae	Streptophyta	Pinopsida	Cupressales	Taxaceae	Torreya		Torreya grandis			
180066			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus		Dipsacus asperoides			
173280			Viridiplantae	Streptophyta	Gnetopsida	Ephedrales	Ephedraceae	Ephedra		Ephedra equisetina			
80369	Andropogonodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Imperata		Imperata cylindrica			
1986534			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Teucrium		Teucrium veronicoides			
292239			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha		Mentha arvensis			
228974			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Thymus		Thymus quinquecostatus			
226208	Salvia incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia		Salvia miltiorrhiza			
649199			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		Astragalus membranaceus			
47064			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phyllolobium		Phyllolobium chinense			
2872617			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Uncaria		Uncaria gambir			
714465			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Dictamnus		Dictamnus dasycarpus			
34190			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asphodelaceae	Hemerocallis		Hemerocallis fulva			
108544			Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria		Fritillaria cirrhosa			
82312			Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium		Lilium brownii			
3972			Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum		Viscum album			
54732			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia		Magnolia kobus			
13441			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Menispermaceae	Cocculus		Cocculus trilobus			
2902606			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis		Corydalis ternata			
83819			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum		Polygonum cuspidatum			
272675			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Lepisorus		Lepisorus fortuni			
642533			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola		Pyrola japonica			Pyrola japonica f. subaphylla
99292			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Hovenia		Hovenia dulcis			
97325			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus		Prunus jamasakura			
354529			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum		Zanthoxylum piperitum			
155022			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia		Terminalia chebula			
153524			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Styracaceae	Styrax		Styrax benzoin			
1477590			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne		Daphne genkwa			
48027			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus		Anthriscus sylvestris			
204215			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex		Vitex trifolia			
199627			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Wurfbainia		Wurfbainia villosa			
136218			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Curcuma		Curcuma phaeocaulis			
125261			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Alpinia		Alpinia oxyphylla			
39270			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Agastache		Agastache mexicana			
86312			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia ludoviciana			
146096			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Nyctaginaceae	Bougainvillea		Bougainvillea spectabilis			
68535			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Casimiroa		Casimiroa edulis			
55380			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Polemoniaceae	Cobaea		Cobaea scandens			
41554			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Coreopsis		Coreopsis tinctoria			
51277			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cosmos		Cosmos bipinnatus			
504171			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton		Croton aff. incanus BWvE-2008			
312581			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Cuphea		Cuphea ignea			
1072218			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Dysphania		Dysphania graveolens			
3398158			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Pseudognaphalium		Pseudognaphalium canescens			
76120			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Clarkia		Clarkia amoena			
4121			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea		Ipomoea purpurea			
89664			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea		Ipomoea tricolor			
124857			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Amphipterygium		Amphipterygium adstringens			
